,Unnamed: 0,Unnamed: 0.1,name,red,green,blue,red_edge,nir,field,date,class,season,crop,soil,path,binary_class,dataset_type
3439,3439,3439,IMG_0117_,IMG_0117_3_3_0194SET_registered.tif,IMG_0117_2_3_0194SET_registered.tif,IMG_0117_1_3_0194SET_registered.tif,IMG_0117_5_3_0194SET_registered.tif,IMG_0117_4_3_0194SET_registered.tif,Field76,2021-05-13,dense_blackgrass,late,winter_wheat,type4,../data/Field76/2021-05-13/dense_blackgrass,blackgrass,train
11467,11467,11467,IMG_0099_,IMG_0099_3_3_0033SET_registered.tif,IMG_0099_2_3_0033SET_registered.tif,IMG_0099_1_3_0033SET_registered.tif,IMG_0099_5_3_0033SET_registered.tif,IMG_0099_4_3_0033SET_registered.tif,Field89,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field89/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,train
11847,11847,11847,IMG_0063_,IMG_0063_3_3_0072SET_registered.tif,IMG_0063_2_3_0072SET_registered.tif,IMG_0063_1_3_0072SET_registered.tif,IMG_0063_5_3_0072SET_registered.tif,IMG_0063_4_3_0072SET_registered.tif,Field50,2021-04-21,medium_blackgrass,mid,winter_barley,type1,../data/Field50/2021-04-21/medium_blackgrass,blackgrass,train
3274,3274,3274,IMG_0086_,IMG_0086_3_0160SET_registered.tif,IMG_0086_2_0160SET_registered.tif,IMG_0086_1_0160SET_registered.tif,IMG_0086_5_0160SET_registered.tif,IMG_0086_4_0160SET_registered.tif,Field16,2020-11-10,dense_blackgrass,early,winter_wheat,type7,../data/Field16/2020-11-10/dense_blackgrass,blackgrass,train
1715,1715,1715,IMG_0005_,IMG_0005_3_4_0079SET_registered.tif,IMG_0005_2_4_0079SET_registered.tif,IMG_0005_1_4_0079SET_registered.tif,IMG_0005_5_4_0079SET_registered.tif,IMG_0005_4_4_0079SET_registered.tif,Field40,2021-05-27,dense_blackgrass,late,winter_wheat,type7,../data/Field40/2021-05-27/dense_blackgrass,blackgrass,train
2408,2408,2408,IMG_0086_,IMG_0086_3_0198SET_registered.tif,IMG_0086_2_0198SET_registered.tif,IMG_0086_1_0198SET_registered.tif,IMG_0086_5_0198SET_registered.tif,IMG_0086_4_0198SET_registered.tif,Field35,2020-11-24,medium_blackgrass,early,winter_barley,type4,../data/Field35/2020-11-24/medium_blackgrass,blackgrass,train
13246,13246,13246,IMG_0052_,IMG_0052_3_0146SET_registered.tif,IMG_0052_2_0146SET_registered.tif,IMG_0052_1_0146SET_registered.tif,IMG_0052_5_0146SET_registered.tif,IMG_0052_4_0146SET_registered.tif,Field15,2020-11-04,medium_blackgrass,early,winter_wheat,type6,../data/Field15/2020-11-04/medium_blackgrass,blackgrass,train
3997,3997,3997,IMG_0087_,IMG_0087_3_4_0082SET_registered.tif,IMG_0087_2_4_0082SET_registered.tif,IMG_0087_1_4_0082SET_registered.tif,IMG_0087_5_4_0082SET_registered.tif,IMG_0087_4_4_0082SET_registered.tif,Field39,2021-05-27,medium_blackgrass,late,winter_wheat,type7,../data/Field39/2021-05-27/medium_blackgrass,blackgrass,train
8717,8717,8717,IMG_0035_,IMG_0035_3_0165SET_registered.tif,IMG_0035_2_0166SET_registered.tif,IMG_0035_1_0166SET_registered.tif,IMG_0035_5_0165SET_registered.tif,IMG_0035_4_0165SET_registered.tif,Field23,2020-11-11,dense_blackgrass,early,winter_wheat,type7,../data/Field23/2020-11-11/dense_blackgrass,blackgrass,train
2952,2952,2952,IMG_0093_,IMG_0093_3_0148SET_registered.tif,IMG_0093_2_0148SET_registered.tif,IMG_0093_1_0148SET_registered.tif,IMG_0093_5_0148SET_registered.tif,IMG_0093_4_0148SET_registered.tif,Field16,2020-11-05,medium_blackgrass,early,winter_wheat,type7,../data/Field16/2020-11-05/medium_blackgrass,blackgrass,train
13251,13251,13251,IMG_0073_,IMG_0073_3_0146SET_registered.tif,IMG_0073_2_0146SET_registered.tif,IMG_0073_1_0146SET_registered.tif,IMG_0073_5_0146SET_registered.tif,IMG_0073_4_0146SET_registered.tif,Field15,2020-11-04,medium_blackgrass,early,winter_wheat,type6,../data/Field15/2020-11-04/medium_blackgrass,blackgrass,train
7013,7013,7013,IMG_0160_,IMG_0160_3_3_0183SET_registered.tif,IMG_0160_2_3_0183SET_registered.tif,IMG_0160_1_3_0183SET_registered.tif,IMG_0160_5_3_0183SET_registered.tif,IMG_0160_4_3_0183SET_registered.tif,Field70,2021-05-12,dense_blackgrass,late,winter_wheat,type7,../data/Field70/2021-05-12/dense_blackgrass,blackgrass,train
13230,13230,13230,IMG_0032_,IMG_0032_3_0146SET_registered.tif,IMG_0032_2_0146SET_registered.tif,IMG_0032_1_0146SET_registered.tif,IMG_0032_5_0146SET_registered.tif,IMG_0032_4_0146SET_registered.tif,Field15,2020-11-04,medium_blackgrass,early,winter_wheat,type6,../data/Field15/2020-11-04/medium_blackgrass,blackgrass,train
12783,12783,12783,IMG_0054_,IMG_0054_3_4_0086SET_registered.tif,IMG_0054_2_4_0086SET_registered.tif,IMG_0054_1_4_0086SET_registered.tif,IMG_0054_5_4_0086SET_registered.tif,IMG_0054_4_4_0086SET_registered.tif,Field109,2021-06-03,dense_blackgrass,late,winter_wheat,type7,../data/Field109/2021-06-03/dense_blackgrass,blackgrass,train
768,768,768,IMG_0185_,IMG_0185_3_4_0037SET_registered.tif,IMG_0185_2_4_0037SET_registered.tif,IMG_0185_1_4_0037SET_registered.tif,IMG_0185_5_4_0037SET_registered.tif,IMG_0185_4_4_0037SET_registered.tif,Field14,2021-05-19,medium_blackgrass,late,winter_wheat,type6,../data/Field14/2021-05-19/medium_blackgrass,blackgrass,train
11647,11647,11647,IMG_0010_,IMG_0010_3_0142SET_registered.tif,IMG_0010_2_0142SET_registered.tif,IMG_0010_1_0141SET_registered.tif,IMG_0010_5_0142SET_registered.tif,IMG_0010_4_0142SET_registered.tif,Field12,2020-11-03,dense_blackgrass,early,triticale,type6,../data/Field12/2020-11-03/dense_blackgrass,blackgrass,train
3373,3373,3373,IMG_0142_,IMG_0142_3_3_0194SET_registered.tif,IMG_0142_2_3_0194SET_registered.tif,IMG_0142_1_3_0194SET_registered.tif,IMG_0142_5_3_0194SET_registered.tif,IMG_0142_4_3_0194SET_registered.tif,Field76,2021-05-13,dense_blackgrass,late,winter_wheat,type4,../data/Field76/2021-05-13/dense_blackgrass,blackgrass,train
12791,12791,12791,IMG_0072_,IMG_0072_3_4_0086SET_registered.tif,IMG_0072_2_4_0086SET_registered.tif,IMG_0072_1_4_0086SET_registered.tif,IMG_0072_5_4_0086SET_registered.tif,IMG_0072_4_4_0086SET_registered.tif,Field109,2021-06-03,dense_blackgrass,late,winter_wheat,type7,../data/Field109/2021-06-03/dense_blackgrass,blackgrass,train
6874,6874,6874,IMG_0007_,IMG_0007_3_3_0181SET_registered.tif,IMG_0007_2_3_0181SET_registered.tif,IMG_0007_1_3_0181SET_registered.tif,IMG_0007_5_3_0181SET_registered.tif,IMG_0007_4_3_0181SET_registered.tif,Field70,2021-05-12,medium_blackgrass,late,winter_wheat,type7,../data/Field70/2021-05-12/medium_blackgrass,blackgrass,train
6360,6360,6360,IMG_0023_,IMG_0023_3_4_0076SET_registered.tif,IMG_0023_2_4_0076SET_registered.tif,IMG_0023_1_4_0076SET_registered.tif,IMG_0023_5_4_0076SET_registered.tif,IMG_0023_4_4_0076SET_registered.tif,Field38,2021-05-27,dense_blackgrass,late,winter_wheat,type7,../data/Field38/2021-05-27/dense_blackgrass,blackgrass,train
9161,9161,9161,IMG_0003_,IMG_0003_3_2_0114SET_registered.tif,IMG_0003_2_2_0114SET_registered.tif,IMG_0003_1_2_0114SET_registered.tif,IMG_0003_5_2_0114SET_registered.tif,IMG_0003_4_2_0114SET_registered.tif,Field25,2021-02-19,medium_blackgrass,mid,winter_wheat,type7,../data/Field25/2021-02-19/medium_blackgrass,blackgrass,train
7114,7114,7114,IMG_0189_,IMG_0189_3_3_0183SET_registered.tif,IMG_0189_2_3_0183SET_registered.tif,IMG_0189_1_3_0183SET_registered.tif,IMG_0189_5_3_0183SET_registered.tif,IMG_0189_4_3_0183SET_registered.tif,Field70,2021-05-12,dense_blackgrass,late,winter_wheat,type7,../data/Field70/2021-05-12/dense_blackgrass,blackgrass,train
12794,12794,12794,IMG_0037_,IMG_0037_3_4_0086SET_registered.tif,IMG_0037_2_4_0086SET_registered.tif,IMG_0037_1_4_0086SET_registered.tif,IMG_0037_5_4_0086SET_registered.tif,IMG_0037_4_4_0086SET_registered.tif,Field109,2021-06-03,dense_blackgrass,late,winter_wheat,type7,../data/Field109/2021-06-03/dense_blackgrass,blackgrass,train
3965,3965,3965,IMG_0040_,IMG_0040_3_4_0082SET_registered.tif,IMG_0040_2_4_0082SET_registered.tif,IMG_0040_1_4_0082SET_registered.tif,IMG_0040_5_4_0082SET_registered.tif,IMG_0040_4_4_0082SET_registered.tif,Field39,2021-05-27,medium_blackgrass,late,winter_wheat,type7,../data/Field39/2021-05-27/medium_blackgrass,blackgrass,train
2420,2420,2420,IMG_0073_,IMG_0073_3_0198SET_registered.tif,IMG_0073_2_0198SET_registered.tif,IMG_0073_1_0198SET_registered.tif,IMG_0073_5_0198SET_registered.tif,IMG_0073_4_0198SET_registered.tif,Field35,2020-11-24,medium_blackgrass,early,winter_barley,type4,../data/Field35/2020-11-24/medium_blackgrass,blackgrass,train
3506,3506,3506,IMG_0153_,IMG_0153_3_3_0194SET_registered.tif,IMG_0153_2_3_0194SET_registered.tif,IMG_0153_1_3_0194SET_registered.tif,IMG_0153_5_3_0194SET_registered.tif,IMG_0153_4_3_0194SET_registered.tif,Field76,2021-05-13,dense_blackgrass,late,winter_wheat,type4,../data/Field76/2021-05-13/dense_blackgrass,blackgrass,train
6210,6210,6210,IMG_0090_,IMG_0090_3_4_0077SET_registered.tif,IMG_0090_2_4_0077SET_registered.tif,IMG_0090_1_4_0077SET_registered.tif,IMG_0090_5_4_0077SET_registered.tif,IMG_0090_4_4_0077SET_registered.tif,Field38,2021-05-27,medium_blackgrass,late,winter_wheat,type7,../data/Field38/2021-05-27/medium_blackgrass,blackgrass,train
3006,3006,3006,IMG_0008_,IMG_0008_3_0148SET_registered.tif,IMG_0008_2_0148SET_registered.tif,IMG_0008_1_0149SET_registered.tif,IMG_0008_5_0148SET_registered.tif,IMG_0008_4_0148SET_registered.tif,Field16,2020-11-05,medium_blackgrass,early,winter_wheat,type7,../data/Field16/2020-11-05/medium_blackgrass,blackgrass,train
15922,15922,15922,IMG_0087_,IMG_0087_3_3_0032SET_registered.tif,IMG_0087_2_3_0032SET_registered.tif,IMG_0087_1_3_0032SET_registered.tif,IMG_0087_5_3_0032SET_registered.tif,IMG_0087_4_3_0032SET_registered.tif,Field88,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field88/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,train
2838,2838,2838,IMG_0008_,IMG_0008_3_4_0024SET_registered.tif,IMG_0008_2_4_0025SET_registered.tif,IMG_0008_1_4_0025SET_registered.tif,IMG_0008_5_4_0024SET_registered.tif,IMG_0008_4_4_0024SET_registered.tif,Field16,2021-05-14,medium_blackgrass,late,winter_wheat,type7,../data/Field16/2021-05-14/medium_blackgrass,blackgrass,train
11016,11016,11016,IMG_0086_,IMG_0086_3_3_0193SET_registered.tif,IMG_0086_2_3_0193SET_registered.tif,IMG_0086_1_3_0193SET_registered.tif,IMG_0086_5_3_0193SET_registered.tif,IMG_0086_4_3_0193SET_registered.tif,Field77,2021-05-13,medium_blackgrass,late,winter_wheat,type4,../data/Field77/2021-05-13/medium_blackgrass,blackgrass,train
2887,2887,2887,IMG_0038_,IMG_0038_3_4_0020SET_registered.tif,IMG_0038_2_4_0020SET_registered.tif,IMG_0038_1_4_0020SET_registered.tif,IMG_0038_5_4_0020SET_registered.tif,IMG_0038_4_4_0023SET_registered.tif,Field16,2021-05-14,dense_blackgrass,late,winter_wheat,type7,../data/Field16/2021-05-14/dense_blackgrass,blackgrass,train
3411,3411,3411,IMG_0139_,IMG_0139_3_3_0194SET_registered.tif,IMG_0139_2_3_0194SET_registered.tif,IMG_0139_1_3_0194SET_registered.tif,IMG_0139_5_3_0194SET_registered.tif,IMG_0139_4_3_0194SET_registered.tif,Field76,2021-05-13,dense_blackgrass,late,winter_wheat,type4,../data/Field76/2021-05-13/dense_blackgrass,blackgrass,train
6598,6598,6598,IMG_0058_,IMG_0058_3_2_0154SET_registered.tif,IMG_0058_2_2_0154SET_registered.tif,IMG_0058_1_2_0154SET_registered.tif,IMG_0058_5_2_0154SET_registered.tif,IMG_0058_4_2_0154SET_registered.tif,Field38,2021-03-17,medium_blackgrass,mid,winter_wheat,type7,../data/Field38/2021-03-17/medium_blackgrass,blackgrass,train
11539,11539,11539,IMG_0030_,IMG_0030_3_0140SET_registered.tif,IMG_0030_2_0140SET_registered.tif,IMG_0030_1_0140SET_registered.tif,IMG_0030_5_0140SET_registered.tif,IMG_0030_4_0140SET_registered.tif,Field12,2020-11-03,medium_blackgrass,early,triticale,type6,../data/Field12/2020-11-03/medium_blackgrass,blackgrass,train
10726,10726,10726,IMG_0123_,IMG_0123_3_4_0012SET_registered.tif,IMG_0123_2_4_0012SET_registered.tif,IMG_0123_1_4_0012SET_registered.tif,IMG_0123_5_4_0012SET_registered.tif,IMG_0123_4_4_0012SET_registered.tif,Field97,2021-05-13,medium_blackgrass,late,winter_barley,type4,../data/Field97/2021-05-13/medium_blackgrass,blackgrass,train
11466,11466,11466,IMG_0004_,IMG_0004_3_3_0033SET_registered.tif,IMG_0004_2_3_0033SET_registered.tif,IMG_0004_1_3_0033SET_registered.tif,IMG_0004_5_3_0033SET_registered.tif,IMG_0004_4_3_0033SET_registered.tif,Field89,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field89/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,train
11815,11815,11815,IMG_0030_,IMG_0030_3_3_0072SET_registered.tif,IMG_0030_2_3_0072SET_registered.tif,IMG_0030_1_3_0072SET_registered.tif,IMG_0030_5_3_0072SET_registered.tif,IMG_0030_4_3_0072SET_registered.tif,Field50,2021-04-21,medium_blackgrass,mid,winter_barley,type1,../data/Field50/2021-04-21/medium_blackgrass,blackgrass,train
9491,9491,9491,IMG_0002_,IMG_0002_3_3_0185SET_registered.tif,IMG_0002_2_3_0185SET_registered.tif,IMG_0002_1_3_0185SET_registered.tif,IMG_0002_5_3_0185SET_registered.tif,IMG_0002_4_3_0185SET_registered.tif,Field25,2021-05-12,medium_blackgrass,late,winter_wheat,type7,../data/Field25/2021-05-12/medium_blackgrass,blackgrass,train
7609,7609,7609,IMG_0032_,IMG_0032_3_3_0055SET_registered.tif,IMG_0032_2_3_0055SET_registered.tif,IMG_0032_1_3_0055SET_registered.tif,IMG_0032_5_3_0055SET_registered.tif,IMG_0032_4_3_0055SET_registered.tif,Field46,2021-04-16,medium_blackgrass,mid,winter_wheat,type7,../data/Field46/2021-04-16/medium_blackgrass,blackgrass,train
12796,12796,12796,IMG_0003_,IMG_0003_3_4_0086SET_registered.tif,IMG_0003_2_4_0086SET_registered.tif,IMG_0003_1_4_0086SET_registered.tif,IMG_0003_5_4_0086SET_registered.tif,IMG_0003_4_4_0086SET_registered.tif,Field109,2021-06-03,dense_blackgrass,late,winter_wheat,type7,../data/Field109/2021-06-03/dense_blackgrass,blackgrass,train
6616,6616,6616,IMG_0008_,IMG_0008_3_2_0155SET_registered.tif,IMG_0008_2_2_0155SET_registered.tif,IMG_0008_1_2_0155SET_registered.tif,IMG_0008_5_2_0155SET_registered.tif,IMG_0008_4_2_0155SET_registered.tif,Field38,2021-03-17,dense_blackgrass,mid,winter_wheat,type7,../data/Field38/2021-03-17/dense_blackgrass,blackgrass,train
7269,7269,7269,IMG_0103_,IMG_0103_3_3_0189SET_registered.tif,IMG_0103_2_3_0189SET_registered.tif,IMG_0103_1_3_0189SET_registered.tif,IMG_0103_5_3_0189SET_registered.tif,IMG_0103_4_3_0189SET_registered.tif,Field81,2021-05-13,medium_blackgrass,late,winter_wheat,type4,../data/Field81/2021-05-13/medium_blackgrass,blackgrass,train
15837,15837,15837,IMG_0052_,IMG_0052_3_3_0032SET_registered.tif,IMG_0052_2_3_0032SET_registered.tif,IMG_0052_1_3_0032SET_registered.tif,IMG_0052_5_3_0032SET_registered.tif,IMG_0052_4_3_0032SET_registered.tif,Field88,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field88/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,train
5201,5201,5201,IMG_0055_,IMG_0055_3_4_0057SET_registered.tif,IMG_0055_2_4_0057SET_registered.tif,IMG_0055_1_4_0057SET_registered.tif,IMG_0055_5_4_0057SET_registered.tif,IMG_0055_4_4_0057SET_registered.tif,Field104,2021-05-25,medium_blackgrass,late,winter_wheat,type7,../data/Field104/2021-05-25/medium_blackgrass,blackgrass,train
15379,15379,15379,IMG_0013_,IMG_0013_3_0240SET_registered.tif,IMG_0013_2_0240SET_registered.tif,IMG_0013_1_0240SET_registered.tif,IMG_0013_5_0240SET_registered.tif,IMG_0013_4_0240SET_registered.tif,Field48,2020-12-16,dense_blackgrass,early,winter_barley,type7,../data/Field48/2020-12-16/dense_blackgrass,blackgrass,train
3810,3810,3810,IMG_0021_,IMG_0021_3_0208SET_registered.tif,IMG_0021_2_0208SET_registered.tif,IMG_0021_1_0208SET_registered.tif,IMG_0021_5_0207SET_registered.tif,IMG_0021_4_0207SET_registered.tif,Field39,2020-11-26,medium_blackgrass,early,winter_wheat,type7,../data/Field39/2020-11-26/medium_blackgrass,blackgrass,train
8452,8452,8452,IMG_0090_,IMG_0090_3_2_0103SET_registered.tif,IMG_0090_2_2_0103SET_registered.tif,IMG_0090_1_2_0103SET_registered.tif,IMG_0090_5_2_0103SET_registered.tif,IMG_0090_4_2_0103SET_registered.tif,Field23,2021-02-17,dense_blackgrass,mid,winter_wheat,type7,../data/Field23/2021-02-17/dense_blackgrass,blackgrass,train
265,265,265,IMG_0022_,IMG_0022_3_2_0133SET_registered.tif,IMG_0022_2_2_0133SET_registered.tif,IMG_0022_1_2_0133SET_registered.tif,IMG_0022_5_2_0133SET_registered.tif,IMG_0022_4_2_0133SET_registered.tif,Field78,2021-03-03,medium_blackgrass,mid,winter_barley,type4,../data/Field78/2021-03-03/medium_blackgrass,blackgrass,train
2397,2397,2397,IMG_0089_,IMG_0089_3_0198SET_registered.tif,IMG_0089_2_0198SET_registered.tif,IMG_0089_1_0198SET_registered.tif,IMG_0089_5_0198SET_registered.tif,IMG_0089_4_0198SET_registered.tif,Field35,2020-11-24,medium_blackgrass,early,winter_barley,type4,../data/Field35/2020-11-24/medium_blackgrass,blackgrass,train
7595,7595,7595,IMG_0093_,IMG_0093_3_3_0055SET_registered.tif,IMG_0093_2_3_0055SET_registered.tif,IMG_0093_1_3_0055SET_registered.tif,IMG_0093_5_3_0055SET_registered.tif,IMG_0093_4_3_0055SET_registered.tif,Field46,2021-04-16,medium_blackgrass,mid,winter_wheat,type7,../data/Field46/2021-04-16/medium_blackgrass,blackgrass,train
3572,3572,3572,IMG_0031_,IMG_0031_3_2_0131SET_registered.tif,IMG_0031_2_2_0131SET_registered.tif,IMG_0031_1_2_0131SET_registered.tif,IMG_0031_5_2_0131SET_registered.tif,IMG_0031_4_2_0131SET_registered.tif,Field76,2021-03-03,medium_blackgrass,mid,winter_wheat,type4,../data/Field76/2021-03-03/medium_blackgrass,blackgrass,train
7636,7636,7636,IMG_0106_,IMG_0106_3_3_0055SET_registered.tif,IMG_0106_2_3_0055SET_registered.tif,IMG_0106_1_3_0055SET_registered.tif,IMG_0106_5_3_0055SET_registered.tif,IMG_0106_4_3_0055SET_registered.tif,Field46,2021-04-16,medium_blackgrass,mid,winter_wheat,type7,../data/Field46/2021-04-16/medium_blackgrass,blackgrass,train
4188,4188,4188,IMG_0027_,IMG_0027_3_3_0004SET_registered.tif,IMG_0027_2_3_0004SET_registered.tif,IMG_0027_1_3_0004SET_registered.tif,IMG_0027_5_3_0004SET_registered.tif,IMG_0027_4_3_0004SET_registered.tif,Field39,2021-03-17,medium_blackgrass,mid,winter_wheat,type7,../data/Field39/2021-03-17/medium_blackgrass,blackgrass,train
3292,3292,3292,IMG_0051_,IMG_0051_3_0160SET_registered.tif,IMG_0051_2_0160SET_registered.tif,IMG_0051_1_0160SET_registered.tif,IMG_0051_5_0160SET_registered.tif,IMG_0051_4_0160SET_registered.tif,Field16,2020-11-10,dense_blackgrass,early,winter_wheat,type7,../data/Field16/2020-11-10/dense_blackgrass,blackgrass,train
15346,15346,15346,IMG_0018_,IMG_0018_3_0238SET_registered.tif,IMG_0018_2_0238SET_registered.tif,IMG_0018_1_0238SET_registered.tif,IMG_0018_5_0238SET_registered.tif,IMG_0018_4_0238SET_registered.tif,Field48,2020-12-16,medium_blackgrass,early,winter_barley,type7,../data/Field48/2020-12-16/medium_blackgrass,blackgrass,train
7637,7637,7637,IMG_0023_,IMG_0023_3_3_0055SET_registered.tif,IMG_0023_2_3_0055SET_registered.tif,IMG_0023_1_3_0055SET_registered.tif,IMG_0023_5_3_0055SET_registered.tif,IMG_0023_4_3_0055SET_registered.tif,Field46,2021-04-16,medium_blackgrass,mid,winter_wheat,type7,../data/Field46/2021-04-16/medium_blackgrass,blackgrass,train
5939,5939,5939,IMG_0017_,IMG_0017_3_2_0153SET_registered.tif,IMG_0017_2_2_0153SET_registered.tif,IMG_0017_1_2_0153SET_registered.tif,IMG_0017_5_2_0153SET_registered.tif,IMG_0017_4_2_0153SET_registered.tif,Field37,2021-03-12,medium_blackgrass,mid,winter_barley,type4,../data/Field37/2021-03-12/medium_blackgrass,blackgrass,train
886,886,886,IMG_0084_,IMG_0084_3_4_0037SET_registered.tif,IMG_0084_2_4_0037SET_registered.tif,IMG_0084_1_4_0037SET_registered.tif,IMG_0084_5_4_0037SET_registered.tif,IMG_0084_4_4_0037SET_registered.tif,Field14,2021-05-19,medium_blackgrass,late,winter_wheat,type6,../data/Field14/2021-05-19/medium_blackgrass,blackgrass,train
5340,5340,5340,IMG_0028_,IMG_0028_3_3_0141SET_registered.tif,IMG_0028_2_3_0141SET_registered.tif,IMG_0028_1_3_0141SET_registered.tif,IMG_0028_5_3_0141SET_registered.tif,IMG_0028_4_3_0141SET_registered.tif,Field29,2021-04-27,medium_blackgrass,late,winter_wheat,type2,../data/Field29/2021-04-27/medium_blackgrass,blackgrass,train
11451,11451,11451,IMG_0040_,IMG_0040_3_3_0033SET_registered.tif,IMG_0040_2_3_0033SET_registered.tif,IMG_0040_1_3_0033SET_registered.tif,IMG_0040_5_3_0033SET_registered.tif,IMG_0040_4_3_0033SET_registered.tif,Field89,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field89/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,train
847,847,847,IMG_0162_,IMG_0162_3_4_0037SET_registered.tif,IMG_0162_2_4_0037SET_registered.tif,IMG_0162_1_4_0037SET_registered.tif,IMG_0162_5_4_0037SET_registered.tif,IMG_0162_4_4_0037SET_registered.tif,Field14,2021-05-19,medium_blackgrass,late,winter_wheat,type6,../data/Field14/2021-05-19/medium_blackgrass,blackgrass,train
3808,3808,3808,IMG_0034_,IMG_0034_3_0207SET_registered.tif,IMG_0034_2_0208SET_registered.tif,IMG_0034_1_0207SET_registered.tif,IMG_0034_5_0208SET_registered.tif,IMG_0034_4_0207SET_registered.tif,Field39,2020-11-26,medium_blackgrass,early,winter_wheat,type7,../data/Field39/2020-11-26/medium_blackgrass,blackgrass,train
10946,10946,10946,IMG_0053_,IMG_0053_3_3_0193SET_registered.tif,IMG_0053_2_3_0193SET_registered.tif,IMG_0053_1_3_0193SET_registered.tif,IMG_0053_5_3_0193SET_registered.tif,IMG_0053_4_3_0193SET_registered.tif,Field77,2021-05-13,medium_blackgrass,late,winter_wheat,type4,../data/Field77/2021-05-13/medium_blackgrass,blackgrass,train
1276,1276,1276,IMG_0078_,IMG_0078_3_3_0010SET_registered.tif,IMG_0078_2_3_0010SET_registered.tif,IMG_0078_1_3_0010SET_registered.tif,IMG_0078_5_3_0010SET_registered.tif,IMG_0078_4_3_0010SET_registered.tif,Field14,2021-03-19(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type6,../data/Field14/2021-03-19(HELDOUTDATASET)/medium_blackgrass,blackgrass,train
4261,4261,4261,IMG_0017_,IMG_0017_3_3_0003SET_registered.tif,IMG_0017_2_3_0003SET_registered.tif,IMG_0017_1_3_0003SET_registered.tif,IMG_0017_5_3_0003SET_registered.tif,IMG_0017_4_3_0003SET_registered.tif,Field39,2021-03-17,dense_blackgrass,mid,winter_wheat,type7,../data/Field39/2021-03-17/dense_blackgrass,blackgrass,train
8257,8257,8257,IMG_0072_,IMG_0072_3_4_0073SET_registered.tif,IMG_0072_2_4_0073SET_registered.tif,IMG_0072_1_4_0073SET_registered.tif,IMG_0072_5_4_0073SET_registered.tif,IMG_0072_4_4_0073SET_registered.tif,Field73,2021-05-26,dense_blackgrass,late,winter_wheat,type8,../data/Field73/2021-05-26/dense_blackgrass,blackgrass,train
9498,9498,9498,IMG_0008_,IMG_0008_3_3_0185SET_registered.tif,IMG_0008_2_3_0185SET_registered.tif,IMG_0008_1_3_0185SET_registered.tif,IMG_0008_5_3_0185SET_registered.tif,IMG_0008_4_3_0185SET_registered.tif,Field25,2021-05-12,medium_blackgrass,late,winter_wheat,type7,../data/Field25/2021-05-12/medium_blackgrass,blackgrass,train
3519,3519,3519,IMG_0022_,IMG_0022_3_3_0194SET_registered.tif,IMG_0022_2_3_0194SET_registered.tif,IMG_0022_1_3_0194SET_registered.tif,IMG_0022_5_3_0194SET_registered.tif,IMG_0022_4_3_0194SET_registered.tif,Field76,2021-05-13,dense_blackgrass,late,winter_wheat,type4,../data/Field76/2021-05-13/dense_blackgrass,blackgrass,train
11121,11121,11121,IMG_0094_,IMG_0094_3_2_0132SET_registered.tif,IMG_0094_2_2_0132SET_registered.tif,IMG_0094_1_2_0132SET_registered.tif,IMG_0094_5_2_0132SET_registered.tif,IMG_0094_4_2_0132SET_registered.tif,Field77,2021-03-03,dense_blackgrass,mid,winter_wheat,type4,../data/Field77/2021-03-03/dense_blackgrass,blackgrass,train
6949,6949,6949,IMG_0087_,IMG_0087_3_3_0181SET_registered.tif,IMG_0087_2_3_0181SET_registered.tif,IMG_0087_1_3_0181SET_registered.tif,IMG_0087_5_3_0181SET_registered.tif,IMG_0087_4_3_0181SET_registered.tif,Field70,2021-05-12,medium_blackgrass,late,winter_wheat,type7,../data/Field70/2021-05-12/medium_blackgrass,blackgrass,train
5944,5944,5944,IMG_0005_,IMG_0005_3_2_0153SET_registered.tif,IMG_0005_2_2_0153SET_registered.tif,IMG_0005_1_2_0153SET_registered.tif,IMG_0005_5_2_0153SET_registered.tif,IMG_0005_4_2_0153SET_registered.tif,Field37,2021-03-12,medium_blackgrass,mid,winter_barley,type4,../data/Field37/2021-03-12/medium_blackgrass,blackgrass,train
8715,8715,8715,IMG_0021_,IMG_0021_3_0166SET_registered.tif,IMG_0021_2_0166SET_registered.tif,IMG_0021_1_0165SET_registered.tif,IMG_0021_5_0166SET_registered.tif,IMG_0021_4_0166SET_registered.tif,Field23,2020-11-11,dense_blackgrass,early,winter_wheat,type7,../data/Field23/2020-11-11/dense_blackgrass,blackgrass,train
